"County Name","GEOID","EnviroScreen Score","EnviroScreen Score Percentile","Pollution and Climate Burden Score","Pollution and Climate Burden Score Percentile","Pollution and Climate Burden Scale Value","Health and Social Factors Score","Health and Social Factors Score Percentile","Health and Social Factors Scale Value","Environmental Exposures Score","Environmental Effects Score","Climate Vulnerability Score","Sensitive Populations Score","Demographics Score","Environmental Exposures Score Percentile","Environmental Effects Score Percentile","Climate Vulnerability Score Percentile","Sensitive Populations Score Percentile","Demographics Score Percentile","Ozone","Ozone Percentile","Fine particle pollution","Fine particle pollution Percentile","Lead exposure risk","Lead exposure risk Percentile","Diesel particulate matter (PM)","Diesel particulate matter (PM) Percentile","Traffic proximity & volume","Traffic proximity & volume Percentile","Air toxics emissions","Air toxics emissions Percentile","Other air pollutants","Other air pollutants Percentile","Drinking water regulations","Drinking water regulations Percentile","Noise","Noise Percentile","Wastewater discharge indicator","Wastewater discharge indicator Percentile","Proximity to National Priorities List sites","Proximity to National Priorities List sites Percentile","Proximity to Risk Management Plan sites","Proximity to Risk Management Plan sites Percentile","Proximity to hazardous waste facilities","Proximity to hazardous waste facilities Percentile","Proximity to oil and gas","Proximity to oil and gas Percentile","Proximity to mining locations","Proximity to mining locations Percentile","Impaired streams and rivers","Impaired streams and rivers Percentile","Wildfire risk","Wildfire risk Percentile","Floodplains","Floodplains Percentile","Drought","Drought Percentile","Extreme heat days","Extreme heat days Percentile","Population under 5","Population under 5 Percentile","Population over 64","Population over 64 Percentile","Heart disease in adults","Heart disease in adults Percentile","Asthma hospitalization rate","Asthma hospitalization rate Percentile","Life expectancy","Life expectancy Percentile","Low birth weight","Low birth weight Percentile","Cancer prevalence","Cancer prevalence Percentile","Diabetes prevalence","Diabetes prevalence Percentile","Mental health indicator","Mental health indicator Percentile","Percent people of color","Percent people of color Percentile","Percent less than high school education","Percent less than high school education Percentile","Percent low income","Percent low income Percentile","Percent linguistic isolation","Percent linguistic isolation Percentile","Percent disability","Percent disability Percentile","Housing cost burdened","Housing cost burdened Percentile","area","Justice40","Disproportionately Impacted Community","Total Population"
"Jefferson County","08059980000",0.65,0.56,38.96,22.74,5.05,1.17,0.4,0.13,45,6.77,59.08,1.16,1.18,52.68,0.4,76.38,0.4,0.56,45.75,62.13,7.48,55.4,0,8.65,NA,NA,NA,NA,0.1,88.15,0.01,66.85,0.02,30.26,47.3,70.38,NA,NA,0,0.56,0,0.56,0,0.56,0,80.54,0,72.94,89.54,93.32,31.95,55.48,0,51.64,177.35,49.08,19,86.63,0,1.68,0,1.04,NA,NA,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.56,0,2.48,NA,NA,NA,NA,NA,NA,NA,NA,"Census Tract",NA,NA,0
"Jefferson County","08059009829",15.43,16.97,40.42,26.74,5.23,26.71,19.94,2.95,34.29,38.06,55.04,31.17,22.26,25.78,23.3,69.26,28.66,18.98,45.78,63.09,7.8,63.81,0,8.65,0.24,52.42,125.32,24.96,0,44.44,0,22.98,0.02,30.26,44.86,46.52,0,2.69,0.12,72.86,0.31,48.84,1.06,70.06,0,80.54,0,72.94,33.87,29.42,51.32,68.29,0.62,65.25,177.35,49.08,18,41.95,0.08,85.83,0.09,19.54,2.3,39.68,385.41,17.71,NA,NA,9.09,81.76,5.4,31.16,11.4,26.49,4.8,11.19,0.14,20.82,0.05,41.79,0.12,20.23,0.01,51.98,0.09,38.21,0.16,3.48,"Census Tract",NA,NA,1841
"Jefferson County","08059010306",38.91,74.22,54.14,77.42,7.01,50.27,64.45,5.55,49.96,72.58,44.07,42.24,58.31,65.89,87.51,43.23,54.44,69.98,45.67,59.97,7.68,60.85,0.05,44.36,0.27,60.87,390.17,52.13,0.02,77.74,0,22.5,0.02,30.26,47.37,71.34,0.14,80.24,0.09,61.09,0.57,65.09,1.37,77.98,0,80.54,0,72.94,NA,NA,7.14,24.58,0,51.64,177.35,49.08,18.6,60.53,0.06,60.37,0.19,76.22,3,62.9,628.15,50.4,79.4,54.79,3.13,2.85,7.9,81.56,12.6,45.41,7,50.81,0.22,43.39,0.13,80.7,0.15,26.54,0.02,61.7,0.18,90.79,0.38,75.47,"Census Tract",NA,NA,2823
"Jefferson County","08059012033",17.76,24.1,39.61,24.5,5.13,31.37,28.58,3.46,31.92,24.49,70.1,48.15,14.59,22.66,6.24,89.51,66.37,9.21,47.92,96,5.75,26.5,0.22,65.09,0.06,18.04,80.91,18.9,0,44.44,0,29.14,0.02,30.26,35.84,15.53,0,3.21,0.1,63.89,0.06,10.49,0.08,18.17,0,80.54,0,72.94,0,23.06,3190.3,100,0,51.64,177.35,49.08,20.8,95.28,0.05,42.59,0.18,71.1,3.5,77.5,508.99,31.88,78.4,65.86,10.2,89.96,7.7,78.42,10.3,11.59,6.1,34.54,0.08,6.33,0.04,35.31,0.08,8.41,0,24.7,0.08,31.66,0.18,6.56,"Census Tract",NA,NA,2815
"Jefferson County","08059012022",18.63,27.38,50.55,64.45,6.55,25.79,17.93,2.85,39.3,49.21,74.37,35.48,16.1,35.39,45.48,93.43,37.31,11.13,46.99,87.67,6.7,40.59,0.01,20.1,0.21,44.36,217.46,36.5,0.01,69.74,0,22.5,0.02,30.26,44.07,40.67,0,24.96,0.12,71.74,0.13,19.06,0.31,37.39,0,80.54,0,72.94,89.54,93.32,343.76,91.91,1.97,76.38,177.35,49.08,19.2,88.79,0.07,72.14,0.14,47.96,2.7,52.82,570.93,42.11,81.8,24.84,5.17,19.75,6.6,56.68,11,20.69,5.4,20.13,0.11,13.29,0,4.24,0.11,16.5,0.02,62.35,0.07,22.29,0.21,13.44,"Census Tract",NA,NA,5809
"Jefferson County","08059011723",29.26,56.37,44.24,39.23,5.73,46.26,57.57,5.11,44.71,41.43,46.09,42.52,50,51.32,29.46,49.48,55.4,58.85,46.2,72.94,7.26,50.04,0,12.49,0.25,56.04,364.65,49.92,0,49.08,0,51.24,0.02,30.26,47.6,73.58,0,4.42,0.08,57.33,0.22,38.11,2,89.19,0,80.54,0,72.94,NA,NA,4.7,18.9,0,51.64,177.35,49.08,20.4,94.24,0.05,44.68,0.16,60.53,2.7,52.82,636.03,51.77,76.3,82.98,4,7.2,6.6,56.68,13,52.58,6.1,34.54,0.27,55.88,0.03,27.06,0.3,61.81,0,25.18,0.14,76.49,0.43,86.8,"Census Tract",NA,NA,3418
"Jefferson County","08059009840",30.44,59.25,58.32,87.11,7.55,36.51,39.23,4.03,52.76,71.93,55.84,40.55,32.48,71.66,87.03,71.02,50.84,33.47,45.98,67.57,7.58,58.05,0.02,26.74,0.25,55.15,500.47,61.05,0.03,81.1,0,52.12,0.02,30.26,47.25,70.06,0.5,92.03,0.1,67.89,0.93,77.9,0.76,60.53,0,80.54,0,72.94,55.12,57.54,19.07,42.27,2.14,77.42,177.35,49.08,18.6,60.53,0.04,26.02,0.24,89.35,3.6,80.08,508.7,31.8,83.3,12.47,6.32,39.5,9.5,96.7,11,20.69,7,50.81,0.11,12.25,0.06,51.72,0.13,21.44,0,24.7,0.11,58.48,0.33,59.84,"Census Tract",NA,NA,3664
"Jefferson County","08059009843",24.58,45.56,59.76,89.75,7.74,28.77,23.7,3.18,53.9,66.86,64.4,36.74,20.8,74.3,80.86,84.71,40.27,16.49,47.1,89.19,6.93,44.2,0.13,57.33,0.15,33.33,536.27,63.34,0.32,93.51,0.21,95.76,0.02,30.26,41.71,29.7,0.12,78.08,0.08,55.88,1.75,91.03,1.27,75.42,0,80.54,1.1,82.63,34.95,29.96,286.04,90.95,0.46,63.65,177.35,49.08,18.6,60.53,0.07,74.54,0.12,35.79,3.1,66.37,523.22,34.3,80.4,42.51,5.82,29.37,7.2,68.84,10.3,11.59,5.4,20.13,0.09,8.01,0.06,51.64,0.16,30.02,0,24.7,0.06,10.34,0.24,25.59,"Census Tract",NA,NA,8439
"Jefferson County","08059012031",13.06,10.65,35.66,15.21,4.62,25.62,17.85,2.83,20.52,31.06,70.54,33.53,17.7,6.65,13.37,90.47,33.15,12.73,48.49,98,5.32,13.85,0.12,56.85,0.03,12.64,1.08,1.47,0,44.44,0,22.5,0.02,30.26,35.63,14.81,NA,NA,0.05,43.71,0.04,7.61,0.11,19.94,0,80.54,0,72.94,0,23.06,1890.65,99.12,0,51.64,177.35,49.08,23.4,98.56,0.07,69.82,0.15,54.68,2.9,60,372.15,16.43,83.4,11.81,6.25,38.16,7.6,76.49,10.4,12.96,6,31.88,0.1,8.97,0.01,11.61,0.07,6.31,0.03,68.83,0.12,62.68,0.2,10.85,"Census Tract",NA,NA,4092
"Jefferson County","08059012037",15.15,16.01,37.58,19.06,4.87,28.2,22.82,3.11,26.13,26.36,71.72,35.04,21.36,14.41,8.01,91.75,35.79,17.53,48.52,98.08,5.15,12.57,0.13,57.57,0.03,10.71,29.63,9.66,0,44.44,0,33.71,0.02,30.26,36.36,17.05,0,3.99,0.05,43.15,0.04,6.89,0.06,16.41,0,80.54,0.5,77.34,79.94,73.06,1204.65,97.6,0.06,55.8,177.35,49.08,23.8,98.96,0.02,8.41,0.16,57.17,3.2,69.27,408.86,19.97,81.4,29.77,7.92,65.94,7.4,72.06,11.2,23.43,6.2,36.15,0.1,10.01,0.05,46.52,0.13,21.52,0,24.7,0.06,16.24,0.24,23.64,"Census Tract",NA,NA,3523
"Jefferson County","08059012042",15.83,17.85,49.14,58.69,6.36,22.53,12.41,2.49,40.93,50.55,64.15,22.23,22.83,40.03,48.12,84.39,12.65,19.46,46.59,81.99,6.96,44.44,0,8.65,0.23,50.72,432.77,54.75,0,49.4,0,38.83,0.02,30.26,46.59,63.49,0,16.03,0.08,57.17,0.18,29.78,0.66,56.37,0,80.54,0,72.94,89.54,93.32,26.37,50.52,4.59,88.87,177.35,49.08,18.8,76.86,0.06,55.64,0.12,34.67,2.5,45.24,642.39,52.33,87.1,1.21,4,7.2,6.3,50.32,11.5,28.1,5.6,23.59,0.18,32.11,0.03,24.34,0.11,15.45,0,24.7,0.07,23.75,0.23,20,"Census Tract",NA,NA,3859
"Jefferson County","08059009839",16.53,19.94,55.21,80.14,7.15,20.94,10.09,2.31,46.4,71.51,56.52,33.84,8.04,56.69,86.31,72.46,33.79,2.48,46.22,73.26,7.46,54.36,0,8.65,0.23,48.95,306.41,45.58,0.06,85.99,0.01,74.3,0.02,30.26,46.92,67.09,0.99,95.15,0.12,71.98,1.41,86.39,0.46,47.8,0,80.54,0,72.94,55.12,57.54,17.19,39.47,3.91,87.03,177.35,49.08,18.6,60.53,0.05,46.12,0.13,44.28,2.9,60,466.76,26.17,NA,NA,5.05,17.91,6.4,52.98,11.5,28.1,5.4,20.13,0.06,3.68,0.02,18.09,0.07,7.52,0,24.7,0.06,12.84,0.14,1.7,"Census Tract",NA,NA,2379
"Jefferson County","08059009842",22.81,40.59,59.18,88.47,7.66,26.96,20.42,2.98,53.04,68.74,61.91,30.03,23.9,72.22,83.27,81.27,26.5,20.74,46.63,82.71,7.19,48.6,0.08,51.16,0.21,44.52,119.03,23.9,0.81,96.24,0.07,90.31,0.02,30.26,46.14,57.73,0.17,83.02,0.1,64.13,1.38,85.91,1.39,78.54,0,80.54,0,72.94,41.64,34.38,68.38,75.34,0.65,65.65,177.35,49.08,18.6,60.53,0.06,54.12,0.18,71.26,3.3,71.77,376.37,16.99,85.9,2.42,6.52,43.26,7.5,74.56,10.6,14.98,6.2,36.15,0.14,21.06,0.05,45.64,0.1,15.13,0,24.7,0.09,35.22,0.21,14.74,"Census Tract",NA,NA,3408
"Jefferson County","08059010000",33.62,65.41,61.37,92.95,7.95,38.32,42.27,4.23,55.88,64.95,68.78,17.37,59.27,78.38,77.66,88.47,6.24,70.94,47.19,89.99,6.81,42.27,0.27,69.82,0.15,32.45,492.91,60.39,0.03,80.14,0.05,87.83,0.02,30.26,44.99,47.88,0.05,65.77,0.06,46.92,3.07,97.04,2.59,94.56,0,80.54,0,72.94,33.33,29.31,71.94,76.22,0.69,66.05,177.35,49.08,19.6,90.55,0.01,2.8,0.09,20.58,1.4,10,706.78,61.03,80.4,42.51,6.02,33.47,3.6,4.75,16,88.49,4.4,6.84,0.2,39.31,0.06,53,0.38,78.07,0.03,68.74,0.1,46.04,0.42,84.21,"Census Tract",NA,NA,5469
"Jefferson County","08059010100",42.51,79.58,60.26,91.11,7.8,49.35,63.25,5.45,62.37,50.18,66.13,42.22,56.48,91.59,47.24,86.23,54.28,67.25,46.72,84.15,7.11,47.48,0.23,65.81,0.3,66.99,2134.93,94.76,0.02,74.94,0.01,63.57,0.02,30.26,46.3,59.33,0,17.5,0.07,48.92,0.85,75.98,2.11,90.95,0,80.54,0,72.94,0,23.06,93.29,81.27,0,51.64,177.35,49.08,20,92.87,0.03,20.58,0.07,13.29,2.1,31.53,980.41,84.54,79.3,55.63,8.94,79.67,5.7,37.52,15.1,81.48,6.6,43.16,0.22,43.88,0.12,77.42,0.34,71.28,0,24.7,0.17,86.27,0.34,62.91,"Census Tract",NA,NA,5553
"Jefferson County","08059010205",23.44,42.35,48.75,57.33,6.31,33.64,33.71,3.71,41.65,64.24,47.46,37.13,30.14,43.15,76.54,53.48,41.63,29.78,45.51,57.09,7.8,64.05,0.06,45.48,0.22,46.62,115.23,23.32,0,44.44,0,22.5,0.02,30.26,47.16,68.94,0.14,80.16,0.11,68.45,0.33,50.92,0.38,42.83,0,80.54,0,72.94,NA,NA,23.7,47.72,0,51.64,177.35,49.08,18,41.95,0.03,19.3,0.3,97.2,4.7,93.79,588.57,45.01,82.2,20.47,4.35,9.87,9.7,97.5,10.5,13.61,7.7,63.2,0.11,13.45,0.05,43.96,0.11,16.67,0.01,38.22,0.15,80.61,0.24,24.7,"Census Tract",NA,NA,2423
"Washington County","08121924200",13.96,12.49,21.79,0.96,2.82,44.79,54.36,4.94,22.84,28.16,13.34,52.98,36.61,9.61,10.09,1.36,75.82,39.39,42,1.92,5.72,25.14,0.52,85.67,0.04,14.65,61.5,16.12,0.02,77.42,0.01,69.5,0.02,19.22,36.2,16.73,0,43.59,0.01,1.76,1.54,88.39,0.02,9.61,224.2,94.8,5,93.19,25.57,24.35,6.59,22.9,0.48,63.89,0,1.68,16.2,12.89,0.05,50.76,0.19,73.98,1.4,10,638.96,52.09,80.3,43.72,7.97,66.53,8.7,91.22,14.4,73.51,9.7,86.15,0.16,29.06,0.08,60.53,0.33,69.34,0.01,46.23,0.11,57.92,0.18,7.37,"Census Tract",NA,NA,2825
"Washington County","08121924100",10.5,5.2,20.7,0.8,2.68,35.5,37.07,3.92,20.52,28.2,13.55,49.37,21.62,6.73,10.25,1.44,68.69,18.09,42.06,2,5.56,19.22,0.54,86.71,0.03,12.16,18.25,6.46,0.13,89.91,0.03,82.63,0.02,19.22,36.39,17.21,0.6,93.07,0.01,2.24,0.17,28.18,0.02,10.73,1360.5,98.24,15.5,99.2,0,23.06,3.25,14.65,0,51.64,0,1.68,17.2,26.5,0.05,35.39,0.21,81.91,1.6,14.68,460.64,25.44,80,46.23,8.99,80.17,8.7,91.22,13.4,59.26,9.1,80.35,0.07,4.24,0.09,64.93,0.33,68.85,0.01,31.01,0.11,58,0.16,3,"Census Tract",NA,NA,2043
"Garfield County","08045952100",17.63,23.54,36.05,16.09,4.67,34.21,34.83,3.78,24.66,33.19,61.68,28.91,39.51,12.41,15.93,81.02,24.1,44.6,45.57,57.97,5.08,11.77,0.07,48.36,0.02,5.64,71.3,17.18,16.28,99.92,0.94,99.12,0.11,57.97,30.14,1.84,0,42.98,0.01,3.76,0.23,39.15,0.02,9.05,9131.3,100,7,95.36,83.44,81.25,1130.99,96.88,0,51.64,5876.96,92.87,17.4,31.14,0.08,81.75,0.17,62.61,3.1,66.37,394.69,18.84,89.4,0.19,7.17,54.14,7,65.62,13.3,57.57,7.4,57.89,0.31,62.37,0.12,77.1,0.29,59.79,0.01,35.47,0.12,63.97,0.18,5.83,"Census Tract",NA,NA,6814
"Garfield County","08045951600",17.68,23.78,28.71,4.16,3.72,43.07,50.84,4.75,21.45,48.02,23.93,30.07,56.07,7.45,42.83,3.6,26.74,66.85,47.38,91.67,4.58,4.96,0.13,58.21,0.01,1.45,527.39,62.44,0,49.8,0,44.44,0.11,57.97,30.78,3.12,0.01,51.91,0.01,8.17,0.38,54.28,0.65,55.8,0,80.54,1,81.91,76.81,69.5,130.39,85.35,0,51.64,5876.96,92.87,13.8,0.8,0.07,77.82,0.15,52.52,3,62.9,266.94,8.13,82.7,15.07,3.61,4.69,5.9,41.87,13.2,56.2,7.4,57.89,0.28,57.89,0.06,49.64,0.32,67.39,0.08,89.39,0.08,27.3,0.34,65.75,"Census Tract",NA,NA,3806
"Garfield County","08045951802",14.41,13.69,24.48,1.92,3.17,41.19,47.64,4.55,23.13,35.41,16.25,35.5,46.87,10.25,19.22,2,37.47,54.76,46.88,86.71,4.52,3.84,0,10.57,0.03,11.27,110.94,22.75,0.06,86.07,0.03,84.71,0.11,57.97,31.24,4.96,0,37.69,0.01,12.89,0.1,15.61,0.09,18.57,0,80.54,1,81.91,81.39,75.11,278.56,90.71,0,51.64,5876.96,92.87,13.2,0.16,0.12,99.04,0.13,42.19,3,62.9,220.97,5.96,NA,NA,5.04,17.74,6.5,54.67,12.1,37.2,6.7,44.69,0.35,68.69,0.12,76.94,0.19,38.27,0.03,71.82,0.06,11.47,0.34,63.64,"Census Tract",NA,NA,4109
"Jefferson County","08059012052",25.36,47.08,49.33,59.41,6.39,35.96,38.03,3.97,44.82,52.06,55.63,53.39,18.53,51.88,51.56,70.62,76.38,13.69,46.64,83.03,7.02,45.72,0.03,32.91,0.23,47.67,437.77,54.99,0,44.44,0,22.5,0.02,30.26,47.65,73.74,0,25.3,0.1,67.25,0.17,29.14,0.31,38.11,0,80.54,0,72.94,89.54,93.32,13.06,33.95,1.82,74.78,177.35,49.08,18.8,76.86,0.08,82.47,0.14,45.56,2.6,48.55,1054.97,88.08,77.6,73.12,11.03,94.39,6.4,52.98,11.5,28.1,5.5,21.34,0.14,21.3,0.02,17.29,0.14,24.92,0.01,36.92,0.09,35.14,0.16,3.4,"Census Tract",NA,NA,5234
"Jefferson County","08059009807",34.03,66.69,54.95,79.5,7.12,43.33,51.24,4.78,59.59,51.48,49.12,45.48,41.17,87.03,50.04,57.09,61.17,46.36,46.22,73.18,7.34,52.04,0.31,71.9,0.34,72.79,2424.27,96.32,0,59.25,0,38.35,0.02,30.26,47.42,71.82,0,16.29,0.08,55,1.39,86.23,2.16,91.51,0,80.54,0,72.94,0,23.06,7.23,24.74,0,51.64,177.35,49.08,20,92.87,0.04,24.34,0.25,90.31,4.4,91.94,607.93,47.91,77.6,73.12,4.85,15.65,9.1,94.36,10.6,14.98,7.1,53.22,0.16,28.34,0.04,37.87,0.16,29.77,0.01,41.94,0.12,65.83,0.32,55.22,"Census Tract",NA,NA,1737
"Jefferson County","08059060400",25.12,46.76,48.22,55.08,6.24,36.45,39.07,4.02,46.12,33.89,66.73,47.59,25.3,55.96,17.05,86.87,64.93,22.98,44.84,42.19,8.27,80.06,0.02,28.5,0.38,77.38,636.31,68.58,0,44.44,0,22.5,0.02,30.26,46.44,61.09,0,2.08,0.09,61.57,0.28,45,0.93,65.81,0,80.54,0,72.94,0,23.06,63.73,73.34,5.35,91.03,177.35,49.08,18.6,60.53,0.07,69.1,0.12,37.71,2.6,48.55,651.61,54.19,80.1,45.02,9.9,88.45,6.1,46.78,11.7,30.76,6,31.88,0.19,36.35,0.05,47.4,0.09,11.57,0.02,67.53,0.07,17.69,0.2,11.01,"Census Tract",NA,NA,3613
"Jefferson County","08059009827",32.27,63.01,49.82,61.73,6.45,45.31,55.64,5,51.25,37.78,59,34.89,55.73,68.37,22.82,76.06,35.47,66.29,44.94,43.63,8.18,76.46,0.04,38.59,0.33,72.54,1214.12,87.48,0,44.44,0,30.5,0.02,30.26,47.5,72.78,0,2.34,0.1,67.65,0.74,72.22,1.09,70.94,0,80.54,0,72.94,0,23.06,30.83,54.36,4.23,87.83,177.35,49.08,18.4,51.72,0.04,27.3,0.12,36.51,2.4,42.82,564.69,40.98,81.3,32.19,6.23,37.57,5.3,29.23,13,52.58,5.6,23.59,0.22,44.6,0.06,48.84,0.3,61.65,0.02,67.45,0.1,45.4,0.37,72.87,"Census Tract",NA,NA,6218
"Jefferson County","08059009830",26.94,51.08,41.59,30.26,5.39,45.3,55.56,5,46.27,38.75,35.09,48.85,41.76,56.2,24.5,18.09,67.57,47.4,45.16,47.8,8.02,70.54,0.03,34.75,0.25,56.76,466.89,57.36,0,44.44,0,24.02,0.02,30.26,48.16,78.86,0,1.91,0.1,67.81,0.6,66.61,0.96,66.93,0,80.54,0,72.94,NA,NA,3,14.25,0,51.64,177.35,49.08,18,41.95,0.05,36.67,0.17,63.25,2.6,48.55,506.84,31.56,79.4,54.79,8.77,77.66,7.1,67.47,12.4,41.63,6.3,37.28,0.18,31.14,0.05,42.03,0.22,45.71,0.01,42.27,0.11,57.43,0.27,36.52,"Census Tract",NA,NA,2245
"Jefferson County","08059010206",27.79,52.52,49.55,60.21,6.42,39.23,44.52,4.33,44.44,57.72,51.6,50.54,27.91,50.36,62.93,63.33,71.58,26.58,45.08,46.12,7.99,69.18,0.03,33.39,0.26,59.98,149.19,28.31,0,44.44,0,35.55,0.02,30.26,48.09,78.22,0.06,67.94,0.11,69.58,0.33,50.12,0.94,66.53,0,80.54,0,72.94,0,23.06,48.64,66.69,0,51.64,177.35,49.08,18,41.95,0.06,64.77,0.19,75.74,3.4,74.52,708.01,61.19,82,22.6,8.53,74.48,7.3,70.61,11.2,23.43,6.1,34.54,0.16,27.46,0.02,19.38,0.09,11.97,0,29.15,0.12,64.7,0.27,39.35,"Census Tract",NA,NA,3878
"Jefferson County","08059010208",36.6,70.46,50.65,65.25,6.56,50.55,64.93,5.58,50.57,62.44,39.01,53.84,47.27,66.93,72.3,28.5,77.1,55.48,44.62,37.79,8.15,74.86,0.04,40.91,0.35,73.91,700.91,72.5,0,44.44,0,31.95,0.02,30.26,48.45,81.1,0.07,69.58,0.15,79.5,0.6,66.45,1.2,74.3,0,80.54,0,72.94,0,23.06,5.97,21.78,0,51.64,177.35,49.08,18,41.95,0.09,89.99,0.17,64.21,2.8,55.81,714.1,62.16,80.1,45.02,5.67,26.78,6.9,63.61,12.8,48.71,7,50.81,0.21,42.91,0.08,63.65,0.19,38.03,0.01,44.45,0.1,45.88,0.31,52.63,"Census Tract",NA,NA,5743
"Jefferson County","08059010209",41.29,77.42,50.94,66.37,6.6,56.69,74.54,6.26,50.33,59.74,43.38,57.43,55.95,66.37,66.45,41.47,83.35,66.77,44.48,34.75,8.23,77.9,0.02,30.02,0.42,84.94,625.07,67.84,0.01,68.05,0,26.18,0.02,30.26,48.57,81.99,0.02,59.36,0.15,80.7,0.63,67.97,0.79,61.57,0,80.54,0,72.94,0,23.06,12.69,33.31,0,51.64,177.35,49.08,18,41.95,0.08,82.31,0.17,65.25,2.5,45.24,681.12,58.29,NA,NA,7.58,61.42,6,43.72,13.6,62.96,6.9,49.44,0.3,60.37,0.07,59.49,0.25,53.07,0.01,52.06,0.12,64.38,0.3,48.02,"Census Tract",NA,NA,6694
"Jefferson County","08059010210",33.9,66.61,53.17,74.7,6.89,44.6,53.48,4.92,45.67,71.21,50.13,51.82,37.38,54.6,86.15,59.73,73.5,40.51,45.1,46.6,7.94,67.97,0.2,63.25,0.3,65.86,156.47,29.54,0,44.44,0,22.5,0.02,30.26,47.58,73.34,0.17,83.28,0.12,71.58,0.3,47.16,1.4,78.94,0,80.54,0,72.94,NA,NA,36.54,59.41,0,51.64,177.35,49.08,18,41.95,0.04,31.06,0.2,79.5,3.4,74.52,558.18,39.86,79.4,54.79,8.19,69.71,8.8,92.11,10.9,19.16,7.2,54.51,0.19,35.23,0.05,47.08,0.11,16.99,0.02,65.43,0.13,71.16,0.23,20.81,"Census Tract",NA,NA,3662
"Jefferson County","08059010211",44.89,83.43,56.36,82.79,7.3,55.72,73.18,6.15,53.31,74.87,43.94,58.42,53.02,73.1,89.51,42.91,85.11,62.93,44.81,41.87,8.03,71.02,0.12,56.53,0.31,69.57,1027.61,84.45,0,44.44,0,31.63,0.02,30.26,48.64,82.87,0.21,85.7,0.13,76.46,0.42,55.96,1.55,81.75,0,80.54,0,72.94,NA,NA,14.2,35.07,0,51.64,177.35,49.08,18,41.95,0.07,68.45,0.27,93.03,3.4,74.52,726.19,63.61,78.9,59.91,5.43,22.93,10,98.39,11.4,26.49,8.5,73.35,0.22,43.15,0.09,66.21,0.28,58.25,0.03,71.09,0.14,76.74,0.24,24.45,"Census Tract",NA,NA,3457
"Jefferson County","08059010212",46.7,86.31,58.3,87.03,7.55,56.03,73.66,6.19,61.57,74.81,35.27,55.26,56.8,90.39,89.43,18.65,80.38,68.13,44.55,36.51,8.11,73.5,0.29,70.94,0.34,73.03,816.71,78.48,0.05,84.47,0,54.6,0.02,30.26,48.69,83.51,0.42,91.33,0.15,80.86,0.51,62.21,1.68,84.39,0,80.54,0,72.94,55.12,57.54,1.58,9.77,2.07,76.94,177.35,49.08,18,41.95,0.04,23.3,0.2,76.54,2.7,52.82,840.76,76.33,77.5,74.14,6.42,41.76,6.8,61.11,13.8,66.34,7.1,53.22,0.34,67.73,0.08,61.97,0.27,56.31,0,24.7,0.22,95.15,0.33,60.49,"Census Tract",NA,NA,4130
"Jefferson County","08059010213",47.09,86.79,58.93,88.15,7.63,55.9,73.5,6.17,59.35,75.04,41.97,54.31,57.48,86.15,89.91,36.51,78.3,69.1,44.3,30.9,8.2,77.18,0.14,58.53,0.46,87.52,395.13,52.78,0.05,84.55,0.01,64.85,0.02,30.26,49.06,85.43,0.18,83.71,0.18,85.83,0.74,72.06,1.3,76.54,0,80.54,0,72.94,55.12,57.54,6.46,22.66,0.76,66.53,177.35,49.08,18,41.95,0.04,24.98,0.16,58.93,2.4,42.82,788.91,70.69,77.2,77.02,7.99,66.78,6.9,63.61,12.8,48.71,7.4,57.89,0.24,50.36,0.11,73.26,0.23,47.98,0.03,75.14,0.09,42.41,0.34,63.97,"Census Tract",NA,NA,4809
"Jefferson County","08059010303",31.92,62.29,52.87,73.34,6.85,42.23,49.32,4.66,45.73,66.51,53.52,53.1,31.37,54.84,80.38,67.17,75.98,31.87,45.5,56.69,7.78,63.25,0.1,54.2,0.27,60.06,142,27.41,0,55.88,0,22.5,0.02,30.26,47.42,71.9,0.94,94.89,0.1,64.61,0.43,56.77,1.03,69.66,0,80.54,0,72.94,48,40.41,21.16,44.68,4.71,89.19,177.35,49.08,18,41.95,0.04,33.31,0.2,76.78,3.2,69.27,921.11,81.96,78.3,66.6,5.95,32.3,8.2,85.51,11.5,28.1,6.7,44.69,0.14,20.02,0.07,60.05,0.12,18.28,0,24.7,0.15,79.48,0.23,22.11,"Census Tract",NA,NA,5562
"Rio Grande County","08105977000",24.44,44.92,37.89,20.02,4.91,45.12,55,4.98,19.65,33.01,79.23,28.05,62.19,5.68,15.77,95.84,22.18,74.46,47.09,88.95,4.54,4.08,0.21,64.37,0.02,4.99,14.41,5.48,0,44.44,0.12,93.59,0.1,51.24,30.78,3.2,0,39.08,0.03,35.63,0.28,44.92,0.01,1.04,0,80.54,14,98.88,86.41,82.44,100.68,82.47,0.01,53,6625.61,93.76,21.2,96.16,0.04,33.95,0.24,88.79,2.1,31.53,249.95,6.92,87.6,0.74,7.06,52.22,8,83.49,13.2,56.2,10.1,89.69,0.3,60.53,0.11,72.06,0.37,75.24,0.04,80.4,0.17,85.38,0.24,25.67,"Census Tract",NA,NA,4421
